user_id,route_id,distance_km_user,elevation_meters_user,surface_type_user,average_pace_min_per_km,rating,start_date,distance_km_route,elevation_meters_route,surface_type_route,difficulty_score,grade_percent,grade_flat,grade_rolling,grade_hilly,grade_steep,is_likely_loop,is_likely_out_back,traffic_stress,geo_cluster,hour_of_day,is_morning,is_afternoon,is_evening,is_night,day_of_week,is_weekend,is_weekday
adamseric,R049,1.0,124,Road,3.67,1,2025-07-13 21:52:23.513787,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,21,0,0,1,0,6,1,0
hermandavid,R088,14.69,97,Track,4.94,4,2025-07-14 01:35:55.909482,14.69,97,Track,3.91,0.6603131381887948,1,0,0,0,1,0,0.019120458891013385,2,1,0,0,0,1,0,0,1
shermananne,R091,9.73,23,Mixed,4.38,1,2025-07-14 03:52:36.907121,9.73,23,Mixed,2.18,0.236382322713015,1,0,0,0,1,0,0.027958993476234855,0,3,0,0,0,1,0,0,1
zunigaheidi,R081,6.69,121,Road,4.8,1,2025-07-14 07:23:34.979509,6.69,121,Road,2.55,1.808669656200585,1,0,0,0,0,1,0.03901170351105331,1,7,1,0,0,0,0,0,1
alison99,R054,11.77,0,Road,4.7,5,2025-07-14 08:14:11.860236,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,8,1,0,0,0,0,0,1
ellen57,R066,13.16,141,Road,4.72,2,2025-07-14 14:53:19.589578,13.16,141,Road,4.05,1.0714285714277572,1,0,0,0,1,0,0.0211864406779661,2,14,0,1,0,0,0,0,1
donaldlee,R002,15.43,218,Road,4.55,4,2025-07-15 01:06:09.211200,15.43,218,Road,5.27,1.4128321451708277,1,0,0,0,1,0,0.01825928180158247,5,1,0,0,0,1,1,0,1
ywolf,R030,9.8,107,Road,4.5,1,2025-07-15 03:44:34.172344,9.8,107,Road,3.03,1.0918367346927633,1,0,0,0,1,0,0.027777777777777776,1,3,0,0,0,1,1,0,1
alison99,R070,11.34,109,Trail,4.8,5,2025-07-15 12:52:47.586156,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,12,0,1,0,0,1,0,1
smithderek,R041,6.93,142,Road,4.48,5,2025-07-15 13:03:01.404780,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,13,0,1,0,0,1,0,1
tamarabaker,R066,13.16,141,Road,4.86,2,2025-07-15 13:21:32.355249,13.16,141,Road,4.05,1.0714285714277572,1,0,0,0,1,0,0.0211864406779661,2,13,0,1,0,0,1,0,1
brenda53,R088,14.69,97,Track,4.05,2,2025-07-15 15:03:29.540747,14.69,97,Track,3.91,0.6603131381887948,1,0,0,0,1,0,0.019120458891013385,2,15,0,1,0,0,1,0,1
pvargas,R050,19.19,44,Road,4.09,1,2025-07-15 16:40:01.117442,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,16,0,1,0,0,1,0,1
nathan74,R092,18.44,148,Road,4.73,5,2025-07-15 19:29:39.055954,18.44,148,Road,5.16,0.8026030368759205,1,0,0,0,1,0,0.015432098765432096,4,19,0,0,1,0,1,0,1
xtaylor,R060,17.54,0,Road,4.66,1,2025-07-16 04:23:53.934507,17.54,0,Road,3.32,0.0,1,0,0,0,1,0,0.016181229773462782,0,4,0,0,0,1,2,0,1
gregoryramirez,R026,13.37,178,Track,4.41,2,2025-07-16 04:45:13.311137,13.37,178,Track,4.45,1.331338818248817,1,0,0,0,1,0,0.020876826722338204,3,4,0,0,0,1,2,0,1
pvargas,R071,1.0,79,Trail,4.8,1,2025-07-16 05:35:37.479648,1.0,79,Trail,0.7,7.8999999999209995,0,0,1,0,0,1,0.15,0,5,1,0,0,0,2,0,1
tina57,R061,3.86,0,Road,4.68,3,2025-07-16 10:55:49.877432,3.86,0,Road,0.29,0.0,1,0,0,0,0,1,0.061728395061728406,0,10,1,0,0,0,2,0,1
mark36,R044,6.81,59,Road,4.72,5,2025-07-16 13:51:36.550522,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,13,0,1,0,0,2,0,1
festrada,R052,7.86,294,Mixed,4.15,2,2025-07-16 17:42:20.075581,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,17,0,0,1,0,2,0,1
chernandez,R050,19.19,44,Road,4.52,1,2025-07-16 18:08:10.721302,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,18,0,0,1,0,2,0,1
sabrina71,R049,1.0,124,Road,3.9,1,2025-07-16 23:20:41.130937,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,23,0,0,0,1,2,0,1
hermandavid,R085,7.16,126,Mixed,5.36,1,2025-07-17 07:05:58.145001,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,7,1,0,0,0,3,0,1
beth11,R050,19.19,44,Road,4.79,4,2025-07-17 07:35:26.186762,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,7,1,0,0,0,3,0,1
alison99,R016,9.76,121,Road,4.47,4,2025-07-17 09:01:03.944480,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,9,1,0,0,0,3,0,1
michael74,R080,16.29,44,Road,5.04,3,2025-07-17 10:46:46.822099,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,10,1,0,0,0,3,0,1
mcdanielstephanie,R050,19.19,44,Road,4.83,1,2025-07-17 11:21:41.838103,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,11,1,0,0,0,3,0,1
ewhitehead,R068,16.71,0,Road,5.05,2,2025-07-17 11:50:37.992959,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,11,1,0,0,0,3,0,1
chernandez,R068,16.71,0,Road,3.64,1,2025-07-17 14:21:28.395833,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,14,0,1,0,0,3,0,1
adamseric,R054,11.77,0,Road,4.11,1,2025-07-17 16:01:58.621157,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,16,0,1,0,0,3,0,1
william19,R063,10.82,199,Trail,4.42,1,2025-07-17 22:07:22.376871,10.82,199,Trail,4.15,1.8391866913106847,1,0,0,0,1,0,0.025380710659898477,3,22,0,0,0,1,3,0,1
pedro57,R095,15.12,182,Road,3.57,1,2025-07-17 22:25:30.348289,15.12,182,Road,4.84,1.2037037037029075,1,0,0,0,1,0,0.01861042183622829,4,22,0,0,0,1,3,0,1
mark36,R038,6.88,111,Road,4.51,5,2025-07-18 05:13:14.427417,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,5,1,0,0,0,4,0,1
ellen57,R100,7.02,0,Trail,3.97,3,2025-07-18 10:26:01.777879,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,10,1,0,0,0,4,0,1
pamelacollins,R011,8.76,171,Road,4.42,5,2025-07-18 11:19:52.688861,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,11,1,0,0,0,4,0,1
nathan74,R065,11.51,120,Trail,5.56,1,2025-07-18 19:35:44.125348,11.51,120,Trail,3.51,1.0425716768018745,1,0,0,0,1,0,0.023980815347721823,2,19,0,0,1,0,4,0,1
mark36,R053,8.94,128,Road,4.24,3,2025-07-19 05:09:57.649925,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,5,1,0,0,0,5,1,0
vthompson,R025,26.19,249,Road,5.68,1,2025-07-19 11:01:34.704423,26.19,249,Road,7.73,0.9507445589916187,1,0,0,0,1,0,0.011033468186833394,9,11,1,0,0,0,5,1,0
mcdanielstephanie,R051,17.09,156,Road,3.64,2,2025-07-19 19:17:00.050196,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,19,0,0,1,0,5,1,0
adamseric,R080,16.29,44,Road,3.1,1,2025-07-19 23:33:15.390631,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,23,0,0,0,1,5,1,0
michael74,R011,8.76,171,Road,4.76,1,2025-07-20 02:41:59.353923,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,2,0,0,0,1,6,1,0
zunigaheidi,R068,16.71,0,Road,4.62,1,2025-07-20 05:15:59.945602,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,5,1,0,0,0,6,1,0
treynolds,R082,11.49,0,Trail,5.03,4,2025-07-20 05:16:40.996074,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,5,1,0,0,0,6,1,0
danalopez,R084,7.5,175,Trail,4.5,4,2025-07-20 06:54:16.263643,7.5,175,Trail,3.25,2.333333333330222,0,1,0,0,0,1,0.03529411764705882,2,6,1,0,0,0,6,1,0
tamarabaker,R014,29.98,72,Trail,4.96,1,2025-07-20 09:24:40.945321,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,9,1,0,0,0,6,1,0
rodriguezallison,R004,18.91,171,Trail,4.63,1,2025-07-20 15:39:44.823969,18.91,171,Trail,5.5,0.9042834479106799,1,0,0,0,1,0,0.015067805123053741,4,15,0,1,0,0,6,1,0
ellen57,R037,3.91,192,Mixed,4.84,1,2025-07-20 17:22:25.602631,3.91,192,Mixed,2.7,4.910485933491278,0,1,0,0,0,1,0.06109979633401221,1,17,0,0,1,0,6,1,0
ewhitehead,R063,10.82,199,Trail,5.05,4,2025-07-20 19:07:17.165664,10.82,199,Trail,4.15,1.8391866913106847,1,0,0,0,1,0,0.025380710659898477,3,19,0,0,1,0,6,1,0
treynolds,R022,15.08,98,Road,3.39,3,2025-07-20 20:41:29.225585,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,20,0,0,1,0,6,1,0
davisheather,R061,3.86,0,Road,5.57,1,2025-07-20 21:03:47.502293,3.86,0,Road,0.29,0.0,1,0,0,0,0,1,0.061728395061728406,0,21,0,0,1,0,6,1,0
xtaylor,R073,10.2,66,Road,5.64,4,2025-07-20 21:45:54.634700,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,21,0,0,1,0,6,1,0
brittany42,R020,15.14,113,Road,4.66,1,2025-07-20 21:50:51.768329,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,21,0,0,1,0,6,1,0
zunigaheidi,R029,10.6,0,Road,4.26,4,2025-07-21 05:58:52.339371,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,5,1,0,0,0,0,0,1
taylordavid,R059,11.53,18,Trail,4.02,3,2025-07-21 07:46:25.072656,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,7,1,0,0,0,0,0,1
tina57,R024,10.76,50,Trail,5.18,2,2025-07-21 16:07:27.343762,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,16,0,1,0,0,0,0,1
evelyn74,R031,10.04,204,Road,4.69,4,2025-07-21 16:39:56.610697,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,16,0,1,0,0,0,0,1
pamelacollins,R068,16.71,0,Road,4.43,1,2025-07-21 17:28:44.474889,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,17,0,0,1,0,0,0,1
gregoryramirez,R094,11.45,17,Trail,3.72,1,2025-07-21 19:51:28.016672,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,19,0,0,1,0,0,0,1
danalopez,R063,10.82,199,Trail,5.16,2,2025-07-21 21:07:59.644286,10.82,199,Trail,4.15,1.8391866913106847,1,0,0,0,1,0,0.025380710659898477,3,21,0,0,1,0,0,0,1
alison99,R004,18.91,171,Trail,4.7,1,2025-07-21 22:02:50.043182,18.91,171,Trail,5.5,0.9042834479106799,1,0,0,0,1,0,0.015067805123053741,4,22,0,0,0,1,0,0,1
rodriguezallison,R044,6.81,59,Road,5.0,1,2025-07-22 04:38:14.842936,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,4,0,0,0,1,1,0,1
nmay,R014,29.98,72,Trail,4.4,1,2025-07-22 08:35:48.569845,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,8,1,0,0,0,1,0,1
smithderek,R054,11.77,0,Road,3.53,1,2025-07-23 00:20:02.889791,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,0,0,0,0,1,2,0,1
brittany25,R086,11.81,168,Road,4.45,1,2025-07-23 02:25:04.910170,11.81,168,Road,4.04,1.4225232853501923,1,0,0,0,1,0,0.0234192037470726,3,2,0,0,0,1,2,0,1
william19,R037,3.91,192,Mixed,4.19,3,2025-07-23 06:13:53.340096,3.91,192,Mixed,2.7,4.910485933491278,0,1,0,0,0,1,0.06109979633401221,1,6,1,0,0,0,2,0,1
donaldlee,R055,16.18,67,Trail,4.66,5,2025-07-23 10:22:25.194355,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,10,1,0,0,0,2,0,1
michael74,R078,12.57,66,Road,4.44,4,2025-07-23 10:46:07.198106,12.57,66,Road,3.18,0.525059665870704,1,0,0,0,1,0,0.02210759027266028,1,10,1,0,0,0,2,0,1
jenkinsdanielle,R053,8.94,128,Road,3.84,1,2025-07-23 13:20:07.626146,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,13,0,1,0,0,2,0,1
mark36,R091,9.73,23,Mixed,4.01,2,2025-07-23 15:18:09.035495,9.73,23,Mixed,2.18,0.236382322713015,1,0,0,0,1,0,0.027958993476234855,0,15,0,1,0,0,2,0,1
davisheather,R091,9.73,23,Mixed,5.03,1,2025-07-23 16:49:38.376767,9.73,23,Mixed,2.18,0.236382322713015,1,0,0,0,1,0,0.027958993476234855,0,16,0,1,0,0,2,0,1
margaretsmith,R025,26.19,249,Road,5.96,1,2025-07-24 06:46:38.168203,26.19,249,Road,7.73,0.9507445589916187,1,0,0,0,1,0,0.011033468186833394,9,6,1,0,0,0,3,0,1
jenkinsdanielle,R064,17.69,231,Road,4.06,3,2025-07-24 11:11:31.416793,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,11,1,0,0,0,3,0,1
pedro57,R045,5.3,84,Trail,4.59,4,2025-07-24 11:52:33.009669,5.3,84,Trail,1.9,1.584905660374368,1,0,0,0,0,1,0.047619047619047616,0,11,1,0,0,0,3,0,1
ewhitehead,R034,15.13,0,Road,4.04,3,2025-07-24 17:42:49.805467,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,17,0,0,1,0,3,0,1
nathan74,R031,10.04,204,Road,5.05,1,2025-07-25 00:24:36.088908,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,0,0,0,0,1,4,0,1
jorge98,R080,16.29,44,Road,4.91,4,2025-07-25 02:26:32.162277,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,2,0,0,0,1,4,0,1
zunigaheidi,R048,1.36,14,Trail,4.3,1,2025-07-25 02:42:21.500762,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,2,0,0,0,1,4,0,1
adamseric,R042,13.7,139,Road,4.63,1,2025-07-25 03:01:57.257243,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,3,0,0,0,1,4,0,1
ywolf,R066,13.16,141,Road,4.09,2,2025-07-25 09:45:41.396320,13.16,141,Road,4.05,1.0714285714277572,1,0,0,0,1,0,0.0211864406779661,2,9,1,0,0,0,4,0,1
angela41,R025,26.19,249,Road,4.62,1,2025-07-25 12:42:57.929506,26.19,249,Road,7.73,0.9507445589916187,1,0,0,0,1,0,0.011033468186833394,9,12,0,1,0,0,4,0,1
rodriguezallison,R021,17.3,62,Road,4.51,1,2025-07-25 16:10:09.267716,17.3,62,Road,4.08,0.35838150288996623,1,0,0,0,1,0,0.016393442622950817,1,16,0,1,0,0,4,0,1
beth11,R058,14.42,38,Trail,5.11,2,2025-07-25 20:41:42.782079,14.42,38,Trail,3.26,0.26352288488192543,1,0,0,0,1,0,0.019455252918287938,0,20,0,0,1,0,4,0,1
sabrina71,R083,18.99,0,Road,4.81,3,2025-07-25 21:10:23.197252,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,21,0,0,1,0,4,0,1
tina57,R032,8.33,94,Track,5.38,4,2025-07-25 22:36:27.283672,8.33,94,Track,2.61,1.128451380550866,1,0,0,0,1,0,0.03215434083601286,1,22,0,0,0,1,4,0,1
shermananne,R004,18.91,171,Trail,4.46,4,2025-07-26 01:20:42.984784,18.91,171,Trail,5.5,0.9042834479106799,1,0,0,0,1,0,0.015067805123053741,4,1,0,0,0,1,5,1,0
john09,R056,15.53,0,Trail,4.02,3,2025-07-26 03:49:57.007307,15.53,0,Trail,2.7,0.0,1,0,0,0,1,0,0.018148820326678763,0,3,0,0,0,1,5,1,0
jenniferlarsen,R036,11.21,161,Road,4.12,1,2025-07-26 09:56:56.246645,11.21,161,Road,3.85,1.4362176627997891,1,0,0,0,1,0,0.02457002457002457,2,9,1,0,0,0,5,1,0
ellen57,R016,9.76,121,Road,4.57,5,2025-07-26 09:58:29.852721,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,9,1,0,0,0,5,1,0
brittany42,R055,16.18,67,Trail,5.1,1,2025-07-26 11:14:30.170777,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,11,1,0,0,0,5,1,0
ywolf,R051,17.09,156,Road,5.25,5,2025-07-26 14:33:45.659919,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,14,0,1,0,0,5,1,0
smithderek,R095,15.12,182,Road,5.72,1,2025-07-26 15:00:15.014196,15.12,182,Road,4.84,1.2037037037029075,1,0,0,0,1,0,0.01861042183622829,4,15,0,1,0,0,5,1,0
jmendoza,R051,17.09,156,Road,5.2,1,2025-07-26 17:25:29.753459,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,17,0,0,1,0,5,1,0
pamelacollins,R040,8.04,97,Mixed,4.28,4,2025-07-26 21:05:57.406878,8.04,97,Mixed,2.58,1.2064676616900418,1,0,0,0,1,0,0.033185840707964605,1,21,0,0,1,0,5,1,0
morgan42,R038,6.88,111,Road,4.53,5,2025-07-26 23:14:17.659312,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,23,0,0,0,1,5,1,0
william19,R067,12.97,93,Trail,4.02,1,2025-07-27 05:34:07.704990,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,5,1,0,0,0,6,1,0
pleon,R009,11.05,87,Trail,4.63,1,2025-07-28 00:58:06.151925,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,0,0,0,0,1,0,0,1
sara71,R044,6.81,59,Road,4.02,1,2025-07-28 04:11:07.056592,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,4,0,0,0,1,0,0,1
pamelacollins,R094,11.45,17,Trail,3.21,3,2025-07-28 16:42:43.519503,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,16,0,1,0,0,0,0,1
danalopez,R064,17.69,231,Road,5.01,1,2025-07-29 06:41:30.740331,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,6,1,0,0,0,1,0,1
gregoryramirez,R057,17.76,205,Road,5.46,4,2025-07-29 09:47:03.343426,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,9,1,0,0,0,1,0,1
brittany42,R011,8.76,171,Road,3.88,3,2025-07-29 15:49:28.728930,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,15,0,1,0,0,1,0,1
zunigaheidi,R004,18.91,171,Trail,4.1,1,2025-07-29 21:28:07.654166,18.91,171,Trail,5.5,0.9042834479106799,1,0,0,0,1,0,0.015067805123053741,4,21,0,0,1,0,1,0,1
margaretsmith,R020,15.14,113,Road,4.78,5,2025-07-30 00:30:02.352046,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,0,0,0,0,1,2,0,1
hermandavid,R045,5.3,84,Trail,4.37,1,2025-07-30 04:44:32.469586,5.3,84,Trail,1.9,1.584905660374368,1,0,0,0,0,1,0.047619047619047616,0,4,0,0,0,1,2,0,1
tina57,R054,11.77,0,Road,5.2,1,2025-07-30 05:11:29.191595,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,5,1,0,0,0,2,0,1
michael74,R061,3.86,0,Road,4.0,1,2025-07-30 07:48:33.029744,3.86,0,Road,0.29,0.0,1,0,0,0,0,1,0.061728395061728406,0,7,1,0,0,0,2,0,1
ewhitehead,R006,5.49,88,Trail,4.07,1,2025-07-30 08:20:01.185782,5.49,88,Trail,1.98,1.6029143897967162,1,0,0,0,0,1,0.046224961479198766,0,8,1,0,0,0,2,0,1
pedro57,R093,15.33,97,Trail,4.51,1,2025-07-30 08:54:06.535299,15.33,97,Trail,4.04,0.6327462491841925,1,0,0,0,1,0,0.01837109614206981,2,8,1,0,0,0,2,0,1
ywolf,R035,11.65,67,Road,4.77,1,2025-07-30 09:07:28.853263,11.65,67,Road,3.0,0.5751072961368454,1,0,0,0,1,0,0.023715415019762844,1,9,1,0,0,0,2,0,1
taylordavid,R074,11.06,224,Road,4.67,3,2025-07-30 11:02:55.791841,11.06,224,Road,4.45,2.0253164556943712,0,1,0,0,1,0,0.02487562189054726,3,11,1,0,0,0,2,0,1
pedro57,R008,17.81,106,Trail,4.93,1,2025-07-31 06:51:08.977635,17.81,106,Trail,4.62,0.5951712521052245,1,0,0,0,1,0,0.015948963317384372,2,6,1,0,0,0,3,0,1
festrada,R033,16.5,93,Trail,4.04,1,2025-07-31 07:06:57.721272,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,7,1,0,0,0,3,0,1
jmendoza,R094,11.45,17,Trail,4.44,4,2025-07-31 12:06:15.247391,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,12,0,1,0,0,3,0,1
treynolds,R052,7.86,294,Mixed,4.63,1,2025-07-31 12:35:50.282042,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,12,0,1,0,0,3,0,1
margaretsmith,R041,6.93,142,Road,4.29,1,2025-07-31 13:25:42.840586,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,13,0,1,0,0,3,0,1
mark36,R085,7.16,126,Mixed,4.6,4,2025-07-31 19:23:15.569122,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,19,0,0,1,0,3,0,1
pedro57,R040,8.04,97,Mixed,4.08,4,2025-07-31 21:41:00.287599,8.04,97,Mixed,2.58,1.2064676616900418,1,0,0,0,1,0,0.033185840707964605,1,21,0,0,1,0,3,0,1
pedro57,R058,14.42,38,Trail,3.86,1,2025-07-31 22:06:05.928452,14.42,38,Trail,3.26,0.26352288488192543,1,0,0,0,1,0,0.019455252918287938,0,22,0,0,0,1,3,0,1
pvargas,R013,6.28,220,Road,4.27,1,2025-08-01 00:12:36.043881,6.28,220,Road,3.45,3.503184713370218,0,1,0,0,0,1,0.0412087912087912,2,0,0,0,0,1,4,0,1
angela41,R048,1.36,14,Trail,4.1,1,2025-08-01 01:05:10.523611,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,1,0,0,0,1,4,0,1
davisheather,R097,14.16,0,Trail,4.33,2,2025-08-01 04:38:44.506092,14.16,0,Trail,2.74,0.0,1,0,0,0,1,0,0.019788918205804747,0,4,0,0,0,1,4,0,1
tamarabaker,R068,16.71,0,Road,4.71,4,2025-08-01 07:26:22.264141,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,7,1,0,0,0,4,0,1
jenkinsdanielle,R023,1.0,113,Trail,4.47,1,2025-08-01 16:04:59.831264,1.0,113,Trail,1.24,11.299999999887,0,0,0,1,0,1,0.15,0,16,0,1,0,0,4,0,1
jenniferlarsen,R083,18.99,0,Road,4.22,3,2025-08-01 20:11:41.142152,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,20,0,0,1,0,4,0,1
brittany25,R071,1.0,79,Trail,5.62,1,2025-08-01 22:27:01.501512,1.0,79,Trail,0.7,7.8999999999209995,0,0,1,0,0,1,0.15,0,22,0,0,0,1,4,0,1
morgan42,R097,14.16,0,Trail,4.34,1,2025-08-02 09:42:11.046871,14.16,0,Trail,2.74,0.0,1,0,0,0,1,0,0.019788918205804747,0,9,1,0,0,0,5,1,0
tina57,R073,10.2,66,Road,4.6,2,2025-08-02 17:54:45.116469,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,17,0,0,1,0,5,1,0
smithderek,R053,8.94,128,Road,4.41,3,2025-08-02 21:05:51.297947,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,21,0,0,1,0,5,1,0
mark36,R022,15.08,98,Road,5.44,1,2025-08-03 09:18:08.605555,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,9,1,0,0,0,6,1,0
pedro57,R049,1.0,124,Road,4.66,1,2025-08-03 18:03:38.904011,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,18,0,0,1,0,6,1,0
ewhitehead,R080,16.29,44,Road,4.73,2,2025-08-03 21:32:29.906836,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,21,0,0,1,0,6,1,0
ellen57,R005,2.05,214,Trail,5.68,1,2025-08-04 00:16:37.032429,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,0,0,0,0,1,0,0,1
rodriguezallison,R052,7.86,294,Mixed,5.17,2,2025-08-04 02:28:38.259847,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,2,0,0,0,1,0,0,1
john09,R100,7.02,0,Trail,3.62,1,2025-08-04 14:26:58.448758,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,14,0,1,0,0,0,0,1
jenniferlarsen,R076,17.92,15,Trail,4.49,4,2025-08-04 19:06:25.670781,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,19,0,0,1,0,0,0,1
morgan42,R076,17.92,15,Trail,4.43,1,2025-08-05 00:12:57.262566,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,0,0,0,0,1,1,0,1
velezjames,R004,18.91,171,Trail,5.03,1,2025-08-05 02:46:58.344958,18.91,171,Trail,5.5,0.9042834479106799,1,0,0,0,1,0,0.015067805123053741,4,2,0,0,0,1,1,0,1
